Epoch,Iteration,Loss,Learning Rate
1,1,2.638657808303833,0.00045
1,2,2.7010607719421387,0.0005999999952059659
1,3,2.626291513442993,0.0005999999700372874
1,4,2.6350481510162354,0.0005999999232954579
1,5,2.6077096462249756,0.0005999998549804807
1,6,2.575793504714966,0.0005999997650923606
1,7,2.500986337661743,0.0005999996536311043
1,8,2.464712619781494,0.0005999995205967195
1,9,2.3488800525665283,0.0005999993659892161
1,10,2.378257989883423,0.0005999991898086049
1,11,2.3898963928222656,0.0005999989920548989
1,12,2.307689666748047,0.000599998772728112
1,13,2.272545576095581,0.0005999985318282601
1,14,2.2704885005950928,0.0005999982693553606
1,15,2.220898389816284,0.0005999979853094324
1,16,2.208397388458252,0.0005999976796904956
1,17,2.170208692550659,0.0005999973524985727
1,18,2.1709132194519043,0.0005999970037336868
1,19,2.1302719116210938,0.0005999966333958631
1,20,2.1129701137542725,0.0005999962414851283
1,21,2.062602996826172,0.0005999958280015106
1,22,2.0352256298065186,0.0005999953929450397
1,23,2.0023088455200195,0.0005999949363157467
1,24,1.9583476781845093,0.0005999944581136647
1,25,1.9690850973129272,0.0005999939583388279
1,26,1.9271864891052246,0.0005999934369912724
1,27,1.9242451190948486,0.0005999928940710357
1,28,1.9044444561004639,0.0005999923295781567
1,29,1.818713903427124,0.0005999917435126759
1,30,1.7793339490890503,0.0005999911358746357
1,31,1.8053042888641357,0.0005999905066640797
1,32,1.820855975151062,0.0005999898558810531
1,33,1.750194787979126,0.0005999891835256028
1,34,1.7728312015533447,0.000599988489597777
1,35,1.750110387802124,0.0005999877740976257
1,36,1.7322065830230713,0.0005999870370252004
1,37,1.70425283908844,0.000599986278380554
1,38,1.6656841039657593,0.0005999854981637411
1,39,1.708088755607605,0.0005999846963748177
1,40,1.6934528350830078,0.0005999838730138417
1,41,1.6458450555801392,0.0005999830280808722
1,42,1.6802575588226318,0.0005999821615759697
1,43,1.6716341972351074,0.0005999812734991969
1,44,1.6842831373214722,0.0005999803638506175
1,45,1.6532785892486572,0.0005999794326302969
1,46,1.6931300163269043,0.0005999784798383019
1,47,1.674209713935852,0.0005999775054747014
1,48,1.6415539979934692,0.0005999765095395652
1,49,1.6433677673339844,0.0005999754920329649
1,50,1.6259263753890991,0.0005999744529549738
1,51,1.6304378509521484,0.0005999733923056666
1,52,1.6051777601242065,0.0005999723100851195
1,53,1.6314750909805298,0.0005999712062934103
1,54,1.7133221626281738,0.0005999700809306187
1,55,1.6496169567108154,0.0005999689339968251
1,56,1.6606985330581665,0.0005999677654921123
1,57,1.614717960357666,0.0005999665754165643
1,58,1.6299545764923096,0.0005999653637702666
1,59,1.6454262733459473,0.0005999641305533063
1,60,1.6463415622711182,0.0005999628757657723
1,61,1.6839234828948975,0.0005999615994077546
1,62,1.6473430395126343,0.000599960301479345
1,63,1.6078529357910156,0.000599958981980637
1,64,1.6541613340377808,0.0005999576409117254
1,65,1.637579321861267,0.0005999562782727066
1,66,1.6115965843200684,0.0005999548940636787
1,67,1.5768601894378662,0.0005999534882847411
1,68,1.641785979270935,0.0005999520609359949
1,69,1.6088520288467407,0.0005999506120175428
1,70,1.644582986831665,0.000599949141529489
1,71,1.614338755607605,0.0005999476494719392
1,72,1.6112027168273926,0.0005999461358450007
1,73,1.6544512510299683,0.0005999446006487824
1,74,1.6400691270828247,0.0005999430438833948
1,75,1.6039965152740479,0.0005999414655489495
1,76,1.6079000234603882,0.0005999398656455603
1,77,1.6159254312515259,0.0005999382441733421
1,78,1.623311161994934,0.0005999366011324116
1,79,1.637581467628479,0.0005999349365228869
1,80,1.6163662672042847,0.0005999332503448877
1,81,1.5902248620986938,0.0005999315425985352
1,82,1.590384602546692,0.0005999298132839524
1,83,1.5827391147613525,0.0005999280624012634
1,84,1.6554211378097534,0.0005999262899505943
1,85,1.5816855430603027,0.0005999244959320725
1,86,1.6146645545959473,0.000599922680345827
1,87,1.557693600654602,0.0005999208431919883
1,88,1.6018539667129517,0.0005999189844706887
1,89,1.622252106666565,0.0005999171041820617
1,90,1.593702793121338,0.0005999152023262425
1,91,1.6345301866531372,0.0005999132789033679
1,92,1.604439616203308,0.0005999113339135762
1,93,1.601435899734497,0.0005999093673570074
1,94,1.5972241163253784,0.0005999073792338027
1,95,1.5780646800994873,0.0005999053695441051
1,96,1.6335331201553345,0.0005999033382880594
1,97,1.6151353120803833,0.0005999012854658113
1,98,1.6187782287597656,0.0005998992110775086
1,99,1.6402910947799683,0.0005998971151233004
1,100,1.5940861701965332,0.0005998949976033376
1,101,1.6550699472427368,0.0005998928585177723
1,102,1.5795625448226929,0.0005998906978667583
1,103,1.614142894744873,0.000599888515650451
1,104,1.5571285486221313,0.0005998863118690075
1,105,1.5799744129180908,0.000599884086522586
1,106,1.6192162036895752,0.0005998818396113468
1,107,1.5554178953170776,0.0005998795711354513
1,108,1.5792497396469116,0.0005998772810950626
1,109,1.5852547883987427,0.0005998749694903454
1,110,1.5631566047668457,0.0005998726363214661
1,111,1.5576136112213135,0.0005998702815885924
