Epoch,Iteration,Loss,Learning Rate
1,1,2.904409170150757,0.00015
1,2,2.9279403686523438,0.0003
1,3,2.8701601028442383,0.00045
1,4,2.8833937644958496,0.0006
1,5,2.8763837814331055,0.000599999989211102
1,6,2.864124298095703,0.0005999999568444088
1,7,2.842923641204834,0.0005999999028999227
1,8,2.8584036827087402,0.0005999998273776477
1,9,2.8612942695617676,0.0005999997302775891
1,10,2.861933469772339,0.0005999996115997538
1,11,2.8239033222198486,0.0005999994713441507
1,12,2.8716769218444824,0.0005999993095107894
1,13,2.8518059253692627,0.0005999991260996821
1,14,2.8724985122680664,0.0005999989211108415
1,15,2.8582777976989746,0.0005999986945442825
1,16,2.8241915702819824,0.0005999984464000215
1,17,2.8125312328338623,0.0005999981766780762
1,18,2.82322096824646,0.0005999978853784661
1,19,2.807321548461914,0.0005999975725012121
1,20,2.773188591003418,0.0005999972380463367
1,21,2.745938777923584,0.0005999968820138641
1,22,2.7000598907470703,0.0005999965044038197
1,23,2.6321115493774414,0.0005999961052162308
1,24,2.546921968460083,0.000599995684451126
1,25,2.4882867336273193,0.0005999952421085357
1,26,2.4344358444213867,0.0005999947781884916
1,27,2.3844876289367676,0.0005999942926910271
1,28,2.3428964614868164,0.0005999937856161771
1,29,2.2983663082122803,0.0005999932569639781
1,30,2.2583627700805664,0.0005999927067344683
1,31,2.229584217071533,0.0005999921349276869
1,32,2.1727073192596436,0.0005999915415436753
1,33,2.085620403289795,0.0005999909265824761
1,34,2.085824966430664,0.0005999902900441336
1,35,2.0921223163604736,0.0005999896319286934
1,36,2.0650393962860107,0.0005999889522362031
1,37,1.9484926462173462,0.0005999882509667114
1,38,2.0160884857177734,0.0005999875281202687
1,39,2.0131821632385254,0.0005999867836969272
1,40,2.001325845718384,0.0005999860176967402
1,41,1.9688133001327515,0.000599985230119763
1,42,1.9903217554092407,0.0005999844209660521
1,43,1.9096530675888062,0.0005999835902356659
1,44,1.9656654596328735,0.0005999827379286639
1,45,1.9194244146347046,0.0005999818640451076
1,46,1.9517138004302979,0.0005999809685850597
1,47,1.9171339273452759,0.0005999800515485847
1,48,1.9249664545059204,0.0005999791129357485
1,49,1.915888786315918,0.0005999781527466187
1,50,1.970513939857483,0.0005999771709812643
1,51,1.8820009231567383,0.0005999761676397558
1,52,1.9280588626861572,0.0005999751427221658
1,53,1.8014755249023438,0.0005999740962285674
1,54,1.935272455215454,0.0005999730281590364
1,55,1.8502695560455322,0.0005999719385136492
1,56,1.7912371158599854,0.0005999708272924845
1,57,1.8802902698516846,0.000599969694495622
1,58,1.896895170211792,0.0005999685401231435
1,59,1.8463668823242188,0.0005999673641751316
1,60,1.830106496810913,0.0005999661666516713
1,61,1.9348211288452148,0.0005999649475528483
1,62,1.8435420989990234,0.0005999637068787505
1,63,1.8851852416992188,0.0005999624446294674
1,64,1.85550057888031,0.0005999611608050894
1,65,1.848982572555542,0.0005999598554057089
1,66,1.8973381519317627,0.0005999585284314199
1,67,1.7955214977264404,0.0005999571798823177
1,68,1.8768234252929688,0.0005999558097584996
1,69,1.884462594985962,0.000599954418060064
1,70,1.7962877750396729,0.0005999530047871108
1,71,1.7909221649169922,0.0005999515699397418
1,72,1.7877094745635986,0.0005999501135180602
1,73,1.8070815801620483,0.0005999486355221708
1,74,1.8582241535186768,0.0005999471359521799
1,75,1.7912616729736328,0.0005999456148081953
1,76,1.8530124425888062,0.0005999440720903264
1,77,1.7653884887695312,0.0005999425077986843
1,78,1.8294912576675415,0.0005999409219333813
1,79,1.7838077545166016,0.0005999393144945316
1,80,1.8164215087890625,0.0005999376854822508
1,81,1.8543630838394165,0.000599936034896656
1,82,1.805336356163025,0.0005999343627378661
1,83,1.8307167291641235,0.0005999326690060012
1,84,1.8199670314788818,0.0005999309537011832
1,85,1.8168561458587646,0.0005999292168235354
1,86,1.6933101415634155,0.0005999274583731827
1,87,1.7342174053192139,0.0005999256783502518
1,88,1.7802801132202148,0.0005999238767548706
1,89,1.8276071548461914,0.0005999220535871686
